name,district,price,bedroom,wc,acreage,link
"Biệt thự đẹp 4 tầng TM HXH Trịnh Đình Trọng 122m2 9x13.5 SHR, 15.2 tỷ","Quận Tân Phú, TPHCM",15 tỷ 200 triệu,6 PN,4 WC,100 m2,https://mogi.vn/quan-tan-phu/mua-nha-biet-thu-lien-ke/biet-thu-dep-4-tang-tm-hxh-trinh-dinh-trong-122m2-9x13-5-shr-15-2-ty-id22099190
Nhỉnh 4 Tỷ - 36M2 - 2PN - Hẻm Ba Gác Thông - Trường Sa P.15 Bình Thạnh,"Quận Bình Thạnh, TPHCM",4 tỷ 300 triệu,5 PN,7 WC,122 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nhinh-4-ty-36m2-2pn-hem-ba-gac-thong-truong-sa-p-15-binh-thanh-id22398568
Định Cư Bán Gấp Nhà- Hẻm Ba Gác- VÕ VĂN TẦN- Q.3-35/40m2(3.6X11)- 5Lầu,"Quận 3, TPHCM",7 tỷ 400 triệu,2 PN,3 WC,36 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/dinh-cu-ban-gap-nha-hem-ba-gac-vo-van-tan-q-3-35-40m2-3-6x11-5lau-id22094761
"Bán nhà trệt lửng đường 160 Lã Xuân Oai , P.TNPA , Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 50 triệu,5 PN,5 WC,40 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-lung-duong-160-la-xuan-oai-p-tnpa-quan-9-id22436261
"Nhà 4 Tầng - Căn Góc HXT - Quang Trung - P8 - Thang Máy - 5x13 - 9,8Tỷ","Quận Gò Vấp, TPHCM",9 tỷ 800 triệu,2 PN,2 WC,50 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-4-tang-can-goc-hxt-quang-trung-p8-thang-may-5x13-9-8ty-id22488547
Nhà HXH 285 CMT8 – ngang 11x5.5m 4 tầng giá giảm về 11 tỷ.,"Quận 10, TPHCM",11 tỷ,4 PN,6 WC,75 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-hxh-285-cmt8-ngang-11x5-5m-4-tang-gia-giam-ve-11-ty-id22527928
Mặt tiền Nguyễn Hồng Đào đối diện chợ Bàu Cát. DT: 5x14 nhà 2 lầu.,"Quận Tân Bình, TPHCM",16 tỷ 500 triệu,5 PN,5 WC,50 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/mat-tien-nguyen-hong-dao-doi-dien-cho-bau-cat-dt-5x14-nha-2-lau-id22445325
"Bán nhà mặt tiền Lê Trọng Tấn, Tân Phú, DT; 30m x 80m DTKV 2.359m2","Quận Tân Phú, TPHCM",220 tỷ,4 PN,2 WC,77 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mat-tien-le-trong-tan-tan-phu-dt-30m-x-80m-dtkv-2-359m2-id22446502
"Ngay Emart Gò Vấp PVT,HxT, Nội thất full,4 tầng, Gần mặt tiền, 6.69 tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 690 triệu,10 PN,10 WC,2359 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngay-emart-go-vap-pvt-hxt-noi-that-full-4-tang-gan-mat-tien-6-69-ty-id22422173
"Bán nhà đường 102 Lã Xuân Oai tăng ,TNPA, Quận 9 - Giá 4 tỷ 200","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 100 triệu,5 PN,4 WC,46 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-duong-102-la-xuan-oai-tang-tnpa-quan-9-gia-4-ty-200-id22490722
Chính chủ bán nhà đường thạnh lộc 29 ngã tư ga p thạnh lộc quận 12 hcm,"Quận 12, TPHCM",1 tỷ 450 triệu,3 PN,2 WC,50 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chinh-chu-ban-nha-duong-thanh-loc-29-nga-tu-ga-p-thanh-loc-quan-12-hcm-id22505902
"Nhà rẻ, 122m2 Huỳnh Tấn Phát Q7 chỉ hơn 8 tỷ","Quận 7, TPHCM",8 tỷ 500 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-re-122m2-huynh-tan-phat-q7-chi-hon-8-ty-id22509882
"Bán nhà phố 5 lầu mặt tiền Cao Triều Phát, khu Hưng Gia 3, Phú Mỹ Hưng","Quận 7, TPHCM",28 tỷ,3 PN,4 WC,122 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-pho-5-lau-mat-tien-cao-trieu-phat-khu-hung-gia-3-phu-my-hung-id22427683
"Gia đình Gấp bán nhà Trần Hưng Đạo ngay Bến Thành, 3 tầng, 2PN 3wc","Quận 1, TPHCM",4 tỷ 300 triệu,5 PN,4 WC,111 m2,https://mogi.vn/quan-1/mua-nha-hem-ngo/gia-dinh-gap-ban-nha-tran-hung-dao-ngay-ben-thanh-3-tang-2pn-3wc-id22460325
"Nhà 4 tầng, 45m2, hẻm xe hơi, khu phân lô. Giáp Quận 1","Quận Bình Thạnh, TPHCM",8 tỷ 250 triệu,2 PN,3 WC,26 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-4-tang-45m2-hem-xe-hoi-khu-phan-lo-giap-quan-1-id22517763
"Bán nhà hẻm 6m Đường số 15, BHH, Bình Tân, 4 tầng, 4x16,3M, 6,3 tỷ","Quận Bình Tân, TPHCM",6 tỷ 300 triệu,3 PN,4 WC,45 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/ban-nha-hem-6m-duong-so-15-bhh-binh-tan-4-tang-4x16-3m-6-3-ty-id22523853
Nhỉnh 4 Tỷ - 46m2 - 2 Tầng - 2PN - HXH Đỗ Cửa - Điện Biên Phủ P.15 BT,"Quận Bình Thạnh, TPHCM",4 tỷ 750 triệu,4 PN,4 WC,65 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nhinh-4-ty-46m2-2-tang-2pn-hxh-do-cua-dien-bien-phu-p-15-bt-id22398129
"MTKD Q1 Trần Đình Xu 80m2 4x20 SHR đẹp, an ninh dân trí chỉ 23.5 tỷ TL","Quận 1, TPHCM",23 tỷ 500 triệu,2 PN,2 WC,46 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/mtkd-q1-tran-dinh-xu-80m2-4x20-shr-dep-an-ninh-dan-tri-chi-23-5-ty-tl-id21828272
Bán nhà Trường Chinh - Chợ Hoàng Hoa Thám 48m2 - 3 TẦNG chỉ 4.6 tỷ,"Quận Tân Bình, TPHCM",4 tỷ 600 triệu,4 PN,3 WC,80 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-truong-chinh-cho-hoang-hoa-tham-48m2-3-tang-chi-4-6-ty-id22501278
Hẻm Xe Hơi Thông TÔ HIẾN THÀNH- Q.10- 72m2(3.9x18)- 5Lầu- Có Thang Máy,"Quận 10, TPHCM",18 tỷ 600 triệu,3 PN,3 WC,48 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/hem-xe-hoi-thong-to-hien-thanh-q-10-72m2-3-9x18-5lau-co-thang-may-id22059892
"Bán nhà trệt 3 lầu đường Đỗ Xuân Hợp , Phước Long B , Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",11 tỷ 900 triệu,7 PN,8 WC,72 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-3-lau-duong-do-xuan-hop-phuoc-long-b-quan-9-id22441543
Nhà 4 Tầng Gần Trường Chinh - P15 - TB - 4x16m - Hẻm 5m - Nhỉnh 7 Tỷ,"Quận Tân Bình, TPHCM",7 tỷ 700 triệu,4 PN,4 WC,122 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nha-4-tang-gan-truong-chinh-p15-tb-4x16m-hem-5m-nhinh-7-ty-id22487153
Mặt tiền Độc Lâp gần Nguyễn Xuân Khoát. DT: 4x19 nhà cấp 4. Giá 12.9ty,"Quận Tân Phú, TPHCM",12 tỷ 900 triệu,4 PN,5 WC,62 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mat-tien-doc-lap-gan-nguyen-xuan-khoat-dt-4x19-nha-cap-4-gia-12-9ty-id22438601
"Chuyển nhượng MT Nguyễn Đình Chiểu, DT; 20x50m DTCN 1056.9m2","Quận 1, TPHCM",750 tỷ,2 PN,2 WC,77 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/chuyen-nhuong-mt-nguyen-dinh-chieu-dt-20x50m-dtcn-1056-9m2-id22445516
"Mặt tiền kinh doanh, Ngay Phan Đăng Lưu, 46m2, Nở hậu 7M, 7.6 tỷ TL","Quận Phú Nhuận, TPHCM",7 tỷ 600 triệu,5 PN,5 WC,1056 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/mat-tien-kinh-doanh-ngay-phan-dang-luu-46m2-no-hau-7m-7-6-ty-tl-id22422168
"Bán đất mặt tiền đường 822 Nguyễn Duy Trinh , Phú Hữu, Q9 - 4tỷ5/93m2","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 500 triệu,3 PN,3 WC,46 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-822-nguyen-duy-trinh-phu-huu-q9-4ty5-93m2-id22501158
Chính chủ bán nhà đường thạnh xuân 25 sổ hồng riêng quận 12 tphcm,"Quận 12, TPHCM",4 tỷ 700 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/chinh-chu-ban-nha-duong-thanh-xuan-25-so-hong-rieng-quan-12-tphcm-id22505849
"Bán nhà ngang bề thế HTP, sân rộng để xe ô tô, hai mặt tiền chỉ 7,x tỷ","Quận 7, TPHCM",7 tỷ 300 triệu,5 PN,3 WC,80 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-ngang-be-the-htp-san-rong-de-xe-o-to-hai-mat-tien-chi-7-x-ty-id22509869
Gia đình Gấp bán nhà 200m2 gần Quốc Lộ 22 Song Hành Nguyễn Ảnh Thủ,"Quận 12, TPHCM",8 tỷ 800 triệu,2 PN,1 WC,102 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/gia-dinh-gap-ban-nha-200m2-gan-quoc-lo-22-song-hanh-nguyen-anh-thu-id22458051
"Nhà mới ở ngay, 5 tầng, 56m2, hẻm xe hơi 6m, ngay siêu thị Emart","Quận Gò Vấp, TPHCM",6 tỷ 970 triệu,2 PN,2 WC,200 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-moi-o-ngay-5-tang-56m2-hem-xe-hoi-6m-ngay-sieu-thi-emart-id22517754
"Bán gấp nhà Mặt tiền Nguyễn Trường Tộ, Tân Phú, 4 tầng, 4x19M, 11,5 tỷ","Quận Tân Phú, TPHCM",11 tỷ 500 triệu,5 PN,5 WC,56 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-gap-nha-mat-tien-nguyen-truong-to-tan-phu-4-tang-4x19m-11-5-ty-id22505750
"Hẻm 6M lề 1.5M - 7 chỗ vào nhà - MẶT TIỀN LỚN, 45m2(5.55mx8.06m) 4PN","Quận Gò Vấp, TPHCM",1 tỷ 725 triệu,4 PN,5 WC,76 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/hem-6m-le-1-5m-7-cho-vao-nha-mat-tien-lon-45m2-5-55mx8-06m-4pn-id22517917
"2 MTKD Quận 6 104m2, 4x26 6 tầng thang máy, có 18tr/th, giá 17.9 tỷ TL","Quận 6, TPHCM",17 tỷ 900 triệu,4 PN,3 WC,45 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/2-mtkd-quan-6-104m2-4x26-6-tang-thang-may-co-18tr-th-gia-17-9-ty-tl-id22166425
Bán nhà Lê Trọng Tấn 65m2 - 3 tầng - ngang 4.5m chỉ 5.1 tỷ,"Quận Tân Phú, TPHCM",5 tỷ 100 triệu,6 PN,8 WC,104 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-le-trong-tan-65m2-3-tang-ngang-4-5m-chi-5-1-ty-id22484075
"Chỉ 4 Tỷ8 ,37M2 ,5 PN ,Nhà Mới Đẹp,Hẻm Ba gác Thông Nguyễn Trung Trực","Quận Bình Thạnh, TPHCM",4 tỷ 800 triệu,2 PN,3 WC,65 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/chi-4-ty8-37m2-5-pn-nha-moi-dep-hem-ba-gac-thong-nguyen-trung-truc-id22397525
"Nhà Chính Chủ Lâu Đời - ĐIỆN BIÊN PHỦ- Q.3- DT 120m2(4.6x25,NH 5.4m)","Quận 3, TPHCM",15 tỷ 500 triệu,5 PN,6 WC,37 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/nha-chinh-chu-lau-doi-dien-bien-phu-q-3-dt-120m2-4-6x25-nh-5-4m-id21998906
"Bán nhà trệt 2 lầu + turm đường Trường Lưu , Long Trường , Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",8 tỷ 300 triệu,6 PN,4 WC,120 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-2-lau-turm-duong-truong-luu-long-truong-quan-9-id22443526
"Bán Nhà Hẻm 8m Thông Kinh Doanh - 5x13m - 64m2 - Phạm Văn Chiêu -6,8Tỷ","Quận Gò Vấp, TPHCM",6 tỷ 800 triệu,4 PN,5 WC,80 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-hem-8m-thong-kinh-doanh-5x13m-64m2-pham-van-chieu-6-8ty-id22488513
"Nhà hẻm nhựa 8m Gò Dầu. DT : 5x15 nhà 2 lầu. 7 tỷ gần Tân Quý, EON","Quận Tân Phú, TPHCM",7 tỷ,4 PN,4 WC,64 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/nha-hem-nhua-8m-go-dau-dt-5x15-nha-2-lau-7-ty-gan-tan-quy-eon-id22437087
HOT! Bán building 2 hầm 17 tầng (new) sát quận 1- DT: 16x40m,"Quận 4, TPHCM",520 tỷ,4 PN,5 WC,66 m2,https://mogi.vn/quan-4/mua-nha-mat-tien-pho/hot-ban-building-2-ham-17-tang-new-sat-quan-1-dt-16x40m-id22445026
"Hẻm xe hơi 5m, Chu Văn An, Ngay Chợ Cây Điệp,35m2, 4 tầng, Hẻm dân trí","Quận Bình Thạnh, TPHCM",6 tỷ,45 PN,45 WC,450 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hem-xe-hoi-5m-chu-van-an-ngay-cho-cay-diep-35m2-4-tang-hem-dan-tri-id22422159
"bán Nhà 3 Lầu Trường Lưu,  gần chợ Long Trường,Q.9 - 3 tỷ 950","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 950 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-3-lau-truong-luu-gan-cho-long-truong-q-9-3-ty-950-id22502492
Chính chủ bán nhà sổ hồng riêng đường quNg trung p10 gò vấp,"Quận Gò Vấp, TPHCM",2 tỷ 730 triệu,3 PN,3 WC,52 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/chinh-chu-ban-nha-so-hong-rieng-duong-qung-trung-p10-go-vap-id22505937
"Bán Đất tặng nhà Nguyễn Văn Quỳ, hẻm thông thoáng, 90m2, chỉ 6.x tỷ","Quận 7, TPHCM",6 tỷ 100 triệu,3 PN,2 WC,28 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-dat-tang-nha-nguyen-van-quy-hem-thong-thoang-90m2-chi-6-x-ty-id22509862
"bán biệt thự đẹp cao cấp mỹ giang 7*18m, 5pn ngay hồ bán nguyệt, Q7","Quận 7, TPHCM",46 tỷ 500 triệu,3 PN,2 WC,90 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-biet-thu-dep-cao-cap-my-giang-7-18m-5pn-ngay-ho-ban-nguyet-q7-id22396188
"Gia đình Gấp bán nhà 141m2 HXH 4 tầng, gara oto KV Hà Huy Giáp chỉ 5 t","Quận 12, TPHCM",5 tỷ 500 triệu,5 PN,4 WC,126 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/gia-dinh-gap-ban-nha-141m2-hxh-4-tang-gara-oto-kv-ha-huy-giap-chi-5-t-id22451936
"Nhà mới ở ngay! Hẻm xe hơi, 5 tầng, 48m2 - Ngay Ngã Tư Hàng Xanh","Quận Bình Thạnh, TPHCM",8 tỷ 270 triệu,4 PN,5 WC,141 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-moi-o-ngay-hem-xe-hoi-5-tang-48m2-ngay-nga-tu-hang-xanh-id22517555
"Bán nhà Mặt tiền Lý Thánh Tông, Tân Phú, 2 tầng, 4x26,5M, 8,5 tỷ ( Tl)","Quận Tân Phú, TPHCM",8 tỷ 500 triệu,4 PN,5 WC,48 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mat-tien-ly-thanh-tong-tan-phu-2-tang-4x26-5m-8-5-ty-tl-id22504931
"Chỉ 6 Tỷ7 , 70M2, 4 Tầng BTCT,Ngang 5.5m ,HXH vào nhà, Quang Trung GV","Quận Gò Vấp, TPHCM",6 tỷ 700 triệu,2 PN,2 WC,106 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/chi-6-ty7-70m2-4-tang-btct-ngang-5-5m-hxh-vao-nha-quang-trung-gv-id22394645
Biệt thự MT Thoại Ngọc Hầu Tân Phú 435m2 5 tầng thang máy chỉ 55 tỷ TL,"Quận Tân Phú, TPHCM",55 tỷ,4 PN,6 WC,70 m2,https://mogi.vn/quan-tan-phu/mua-nha-biet-thu-lien-ke/biet-thu-mt-thoai-ngoc-hau-tan-phu-435m2-5-tang-thang-may-chi-55-ty-tl-id22231371
"Mặt tiền Gò Dầu 112M2, 3 tầng thu nhập hàng tháng gần 50 triệu/ tháng","Quận Tân Phú, TPHCM",17 tỷ 200 triệu,9 PN,9 WC,435 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mat-tien-go-dau-112m2-3-tang-thu-nhap-hang-thang-gan-50-trieu-thang-id22480705
Biệt Thự 2 Mặt Hẻm Xe Hơi 6m- BỜ BAO TÂN THẮNG- 82m2(5.3x15.5)- 4 Tầng,"Quận Tân Phú, TPHCM",10 tỷ 500 triệu,7 PN,7 WC,115 m2,https://mogi.vn/quan-tan-phu/mua-nha-biet-thu-lien-ke/biet-thu-2-mat-hem-xe-hoi-6m-bo-bao-tan-thang-82m2-5-3x15-5-4-tang-id21994963
"Bán nhà trệt 2 lầu đường Trường Lưu , Long Trường , Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 500 triệu,4 PN,5 WC,82 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-2-lau-duong-truong-luu-long-truong-quan-9-id22441140
Ngộp Bán Gấp Nhà HXT 6m Thông - Tân Chánh Hiệp 8 - 5x13 - 62m2 - 5 Tỷ,"Quận 12, TPHCM",5 tỷ,3 PN,3 WC,53 m2,https://mogi.vn/quan-12/mua-duong-noi-bo/ngop-ban-gap-nha-hxt-6m-thong-tan-chanh-hiep-8-5x13-62m2-5-ty-id22491243
"Bán nhà hẻm 8m Bờ Bao Tân Thắng ngay EON. DT: 5x15 nhà 2 lầu. 7,4 tỷ","Quận Tân Phú, TPHCM",7 tỷ 400 triệu,4 PN,3 WC,62 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-8m-bo-bao-tan-thang-ngay-eon-dt-5x15-nha-2-lau-7-4-ty-id22436525
"Bán tài sản mặt tiền Võ Thị Sáu, DaKao, Quận 1 DT: 42m x 56m CN 2157m2","Quận 1, TPHCM",1000 tỷ,4 PN,5 WC,66 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-tai-san-mat-tien-vo-thi-sau-dakao-quan-1-dt-42m-x-56m-cn-2157m2-id22442943
"Hiếm ngay Ngã tư Hàng Xanh, 3 tầng mới ở ngay, 39m2 vuông vức, 4 tỷ TL","Quận Bình Thạnh, TPHCM",4 tỷ,2 PN,2 WC,55 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-ngay-nga-tu-hang-xanh-3-tang-moi-o-ngay-39m2-vuong-vuc-4-ty-tl-id22422161
"Bán đất mặt tiền Phước Thiện, Long Thạnh Mỹ , Q9 - DT : ngang 5.5m","Quận 9 (TP. Thủ Đức), TPHCM",10 tỷ 500 triệu,4 PN,4 WC,39 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-dat-mat-tien-phuoc-thien-long-thanh-my-q9-dt-ngang-5-5m-id22508700
Bán nhà sổ hồnv riêng / thạnh lộc 41 quận12,"Quận 12, TPHCM",3 tỷ 600 triệu,0 PN,0 WC,135 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-so-honv-rieng-thanh-loc-41-quan12-id22493182
"Gia đình Gấp bán nhà Song Hành Nguyễn Ảnh Thủ, vị trí KD, HĐT 30tr/thg","Huyện Hóc Môn, TPHCM",5 tỷ 800 triệu,2 PN,2 WC,79 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/gia-dinh-gap-ban-nha-song-hanh-nguyen-anh-thu-vi-tri-kd-hdt-30tr-thg-id22443114
"Hot!! Nhà mới xây 5 tầng, 48m2, hẻm xe hơi, đường Xô Viết Nghệ Tĩnh","Quận Bình Thạnh, TPHCM",7 tỷ 450 triệu,5 PN,5 WC,90 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hot-nha-moi-xay-5-tang-48m2-hem-xe-hoi-duong-xo-viet-nghe-tinh-id22517484
"Bán nhà Mặt tiền Quách Đình Bảo, Tân Phú, 4 tầng, 7,3x17M, 22,5 tỷ TL","Quận Tân Phú, TPHCM",22 tỷ 500 triệu,4 PN,5 WC,48 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mat-tien-quach-dinh-bao-tan-phu-4-tang-7-3x17m-22-5-ty-tl-id22497243
Bán nhà F11 Tân Bìnhchir 5.2 tỷ ngày ngã tư Bảy Hiền 2 tầng 50.5m2,"Quận Tân Bình, TPHCM",5 tỷ 200 triệu,5 PN,6 WC,124 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-f11-tan-binhchir-5-2-ty-ngay-nga-tu-bay-hien-2-tang-50-5m2-id22456951
"HXH 6m Hương lộ 2 gần 4 xã 110m2, 6x18 SHR, có dòng tiền, 6.35 tỷ TL","Quận Bình Tân, TPHCM",6 tỷ 350 triệu,2 PN,2 WC,50 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/hxh-6m-huong-lo-2-gan-4-xa-110m2-6x18-shr-co-dong-tien-6-35-ty-tl-id21916529
"Nhỉnh 3 Tỷ - 28M2 - Nhà Mới Đẹp ,Hẻm Ba Gác Chu Văn An P.12 Bình Thạnh","Quận Bình Thạnh, TPHCM",3 tỷ 500 triệu,4 PN,1 WC,110 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nhinh-3-ty-28m2-nha-moi-dep-hem-ba-gac-chu-van-an-p-12-binh-thanh-id22392463
Hẻm Xe Tải Thông- ÔTô Vào Nhà- TÔ HIẾN THÀNH- Q.10- 90m2- 5Lầu- Nở Hậu,"Quận 10, TPHCM",15 tỷ 500 triệu,3 PN,3 WC,28 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/hem-xe-tai-thong-oto-vao-nha-to-hien-thanh-q-10-90m2-5lau-no-hau-id21739998
"Mặt Tiền Hẻm Kinh Doanh Phạm Văn Chiêu - Căn Góc - 48m2 - HXH - 5,58Tỷ","Quận Gò Vấp, TPHCM",5 tỷ 580 triệu,7 PN,5 WC,90 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/mat-tien-hem-kinh-doanh-pham-van-chieu-can-goc-48m2-hxh-5-58ty-id22498224
"Bán nhà góc 2 mặt tiền 740 Sư Vạn Hạnh, P12, Q10, dt 8m x 20m 5 lầu","Quận 10, TPHCM",45 tỷ,4 PN,3 WC,48 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-740-su-van-hanh-p12-q10-dt-8m-x-20m-5-lau-id22442784
"Giáp quận 1, p21 Ngay Hàng Xanh, 3 tầng đúc, Hẻm rộng 5M, Nhỉnh 4 tỷ","Quận Bình Thạnh, TPHCM",4 tỷ 500 triệu,8 PN,20 WC,160 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/giap-quan-1-p21-ngay-hang-xanh-3-tang-duc-hem-rong-5m-nhinh-4-ty-id22422145
"Nhà phố mặt tiền Hà Huy Tập, Phú Mỹ Hưng bán nhà nguyên căn 5 lầu","Quận 7, TPHCM",42 tỷ,3 PN,2 WC,35 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-pho-mat-tien-ha-huy-tap-phu-my-hung-ban-nha-nguyen-can-5-lau-id22478063
"Bán Nhà 4 tầng Mặt tiền đường Đỗ Xuân hợp, Quận 9 - DT 4.7 x 30","Quận 9 (TP. Thủ Đức), TPHCM",19 tỷ,5 PN,5 WC,126 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-4-tang-mat-tien-duong-do-xuan-hop-quan-9-dt-4-7-x-30-id22512284
"bán giá rẻ biệt thự mỹ kim đường đặng đức thuật cạnh đinh thiện lý, q7","Quận 7, TPHCM",68 tỷ,2 PN,2 WC,55 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-gia-re-biet-thu-my-kim-duong-dang-duc-thuat-canh-dinh-thien-ly-q7-id22348820
"Gia đình gấp MTKD Song Hành Nguyễn Ảnh Thủ, giáp Quận 12, 5 tầng, 4PN","Huyện Hóc Môn, TPHCM",5 tỷ 890 triệu,4 PN,4 WC,180 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/gia-dinh-gap-mtkd-song-hanh-nguyen-anh-thu-giap-quan-12-5-tang-4pn-id22427108
"Biệt thự mini 3 tầng, 65m2, ngay công viên Làng Hoa Gò Vấp","Quận Gò Vấp, TPHCM",5 tỷ 350 triệu,4 PN,4 WC,90 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/biet-thu-mini-3-tang-65m2-ngay-cong-vien-lang-hoa-go-vap-id22515282
"Bán nhà hẻm 8m Thoại Ngọc Hầu, Tân Phú, 2 tầng, 4,1x18M, 6,75 tỷ (TL)","Quận Tân Phú, TPHCM",6 tỷ 750 triệu,4 PN,5 WC,65 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-hem-8m-thoai-ngoc-hau-tan-phu-2-tang-4-1x18m-6-75-ty-tl-id22469269
"Mặt tiền kd Q8 Lưu Hữu Phước 105m2 4.8x23 view sông nhà đẹp, 7 tỷ TL","Quận 8, TPHCM",7 tỷ,2 PN,2 WC,73 m2,https://mogi.vn/quan-8/mua-nha-mat-tien-pho/mat-tien-kd-q8-luu-huu-phuoc-105m2-4-8x23-view-song-nha-dep-7-ty-tl-id21841122
"Nhỉnh 3 Tỷ ,17M2, 4 Tầng BTCT ,2PN ,HXH, Hoàng Hoa Thám P.6 Bình Thạnh","Quận Bình Thạnh, TPHCM",3 tỷ 500 triệu,5 PN,2 WC,105 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nhinh-3-ty-17m2-4-tang-btct-2pn-hxh-hoang-hoa-tham-p-6-binh-thanh-id22390371
